idx,text,label_value,label
17610,I want nothing further further to do with Wikipedia and have advised all students in my university classes to desist from contributing to a forum whose administrative editors are incapable of distinguishing between properly researched contributions and contributors who would fail any university course.,1,benign
155363,"2nd lever warning

Stop taking back the facts, which you do not know ahout, nobody is removing anything, except what is wrong, grow up
Since you are wrong on Stalin and few other things, I'd like to stay in touch with you, since you are an aministrator, so we can talk abotu other prorblems, once I get back,  I would like one administrator to take care of my postings and other vandals... But let me remind you, this is  a free site, so if I do not post something as beautiful as million dollar baby, be gratefull anyways... and that GOES FOR THE REST OF TIME - WASTERS!",1,benign
42251,"""

but I make very good edits on articles and am very helpful ARKJEDI10  """,1,benign
8848,I reckon I could have this featurable by Sunday.  Although I am thoroughly disillusioned I feel like writing just one more FA.  Seeing as I started the article I might as well finish the job on it.,1,benign
37657,I think the fact that Obama needed to be sworn in again and this has made worldwide headlines since the Inauguration that this should be in the lead.,1,benign
39540,"""

It wasn't a gaffe, it was an anecdote.  This is non-notable, the """"Gaffe"""" section is grammatically atrocious and the whole mess should be deleted in favor of some relevant information or that same information presented in a relevant manner. 71.191.206.244  """,1,benign
15532,"""

 Semi-protected edit request on 3 June 2014 

""""Meaning we ourselves are our own agents of deceit, and so in order for one to know truth one must choice to openly pursue truth.""""

Change to:

""""Meaning we ourselves are our own agents of deceit, and so in order for one to know truth one must choose to openly pursue truth.""""

The change being 'choice' to 'choose'.

Source: English.

  """,1,benign
158418,"August 2007 (UTC)

I agree as longs as the facts are there and the point is valid the medium should not really matter.In fact I cant remember the last time the daily show needed a retraction. unlike FN,CNN, or MSNBC.  08:51, 27",1,benign
118481,"GOOD DAY MY BROTHER 

I AM A PROUD GREEK, JUST WISHING A SERB BROTHER A GOOD DAY. MAY OUR NATIONS LIVE FOR THE NEXT 10000000 YEARS!",1,benign
73574,"Like the Greens do, something on their site with the image and stating it is released under the creative commons license would be good.",1,benign
32447,"WPFC subprojects 

Hello Termer, you are one of the 3 current active members of the Subdivisions bureau. Members are considered inactive if their last contribution to Wikipedia has been over 6 months ago. There is a current discussion going on concerning the merging of some of the WPFC's subprojects due to the overlap and relative inactivity of those currently extant. Please respond to me soon with your support of or opposition to the creation of a single Subdivisions task force. The current three subprojects that will be merged are the Subdivisions bureau, the AH subdivisions work group (parts of which are already covered by the Austria-Hungary task force), and the Former subdivisions work group. Thank you,",1,benign
15617,"""

The Economist on Polish economy: strong (2009) , good but slowing (2012), . Most sources I am familiar with tend to describe Polish economy as in good shape. By the way, I would really like to read more reliable sources on the conspiracy theories about """"foreign interests are buying up Polish XXX and impoverishing Poland"""". This probably deserves a nice Wikipedia article, too. (And of course, all good conspiracy theories have a kernel of truth to them...) | reply here """,1,benign
89268,"""
Phrases like those below pepper the entire article displaying obvious POV. Other viewpoints are presented, but loaded language and the implication (and sometime explicit statements) that others are heretical (or even worse, non-Christian) is distinctly not NPOV. I hope this clarifies the issue I have with the article as it stands.  
""""Christians identify Jesus as God incarnate and the Messiah.""""
""""Christians believe that Jesus was raised from the dead on the third day since his crucifixion, then later appeared first to Mary Magdalene, to his assembled disciples on the evening after his resurrection, and to various people in several places over the next forty days.""""
""""Christians believe that salvation from """"sin and death"""" is only available through faith in Jesus as saviour because of his atoning sacrifice on the cross which paid for sins.""""
""""Christians believe the Holy Spirit inspired the Scriptures,[31] and that his active participation in a believer's life (even to the extent of """"indwelling"""", or in a certain sense taking up residence within, the believer) is essential to living a Christian life."""" 
""""Christians trace the orthodox formula of the Trinity — Father, Son, and Holy Spirit — back to the resurrected Jesus himself, who used this phrase in the Great Commission (Matthew 28:16-20).""""
""""Christian is one who believes in the Trinity, and non-Trinitarian groups (e.g. Latter-Day Saints and Jehovah's Witnesses) are not Christian."""" (Obvious in its POV.)
""""Christianity regards the Bible, a collection of canonical books in two parts, the Old Testament and the New Testament, as authoritative: written by human authors under the inspiration of the Holy Spirit and therefore the inerrant Word of God.""""""",1,benign
12382,Did you remove my post on the discussion page for Dog Latin too? Harry Potter spells are relevant for that article because that's obviously the most prominent use of Dog Latin in popular culture. How could you have no mention of Harry Potter incantations in the Dog Latin article? Seems to me you're a partisan trying to censor stuff that you don't agree with.,1,benign
99644,"""

 Were just persnickety... 

Nobody is really having trouble with the site, some of us are just more diligent about the Wikipedia:Policies and guidelines being followed. We are all just editors, just as you have now become, and if you plan to write or make major edits to WP you will nearly always encounter the stricter editors. Our only concern is the quality and integrity of the encyclopedia. You have every right to be WP:BOLD in your editing and question the actions of the other editors, just bear in mind the policies of Conflict of interest and Neutral point of view are two of the firmest policies and I don't want to see someone work hard on an article just to end up having it reverted by someone. )  (wots all this, then?) 
PS: The tags are primarily there because the article is heavily edited by a person involved at a high level in the organization. The only way to remedy this would be to involve a third-party to edit or make the re-writes from now on and bear in mind that it I would highly discourage you not to change your username again in order to edit an article with which there have been issues as that is not allowed and might lead to issues with your account. Maybe even a volunteer with your organization could help. If you don't care to go on the talk pages you can ask me anything, we are all the same around here. (wots all this, then?) """,1,benign
143079,"""No done}} I removed this for a moment. On more careful reading, the source does say """"Russian-made"""" and the content in the article clearly qualifies that the information is on behalf of the Ukrainian position. Speculation on our behalves contravenes Wikipedia policy (WP:OR). Nevertheless, thanks""",1,benign
51369,REDIRECT Talk:Catalan Basketball Cup,1,benign
61651,"""

 I would agree that """"a mess of examples"""" is not a good thing. If you read the history and the talk: archives here, you might also note that I'm one of the editors who has been most active in removing such. 
 """"a broadbased consensus"""" [to only] """"B & C"""".  Where?  There has been no such consensus.
 This article does not need a list of """"my favourite language"""", but at the same time it does need true examples. Not as language samples, but as examples of what a Hello World program looks like, for the benefit of the general principle. Readers of this article need to see what such a program looks like, and (most importantly) why one would bother. Hello World in JavaScript is trivial - why would any programmer even care to write it?  It makes much more sense for more difficult languages like assembler.
 My edit was to re-add examples for JavaScript, Java and Assembler. I have no particular attachment to these languages but JavaScript is contemporary and as simple as it gets, Java is contemporary and demonstrates how a modern language might still need to be more verbose. Assembler is obscure these days, but it highlights just how much work can still be needed to get Hello World up and running. I believe these three limited examples convey something of value at the level of a general article on Hello World and thus belong here.
 You also removed the note on the Arduino and the use of non-text output devices in the Hello World context. Why?
 Finally, I'd point out that it's not Bold - Revert - Edit war again because I KNOW I'M RIGHT.   """,1,benign
116325,"== 
 yeah i think so tooo     
 ==",1,benign
101709,"Hi Keetoowah

Just wanted to say hello.",1,benign
76528,"Affordable Housing As Opposed to Single Room Occupancy
Many newer SRO buildings in New York City in particular are actually quite comfortable more like small studio apartments/bachelor apartments than the traditional slum/flophouse/cage hotel
the newer buildings typically inlude a bathroom and kitchenette for each resident in the room",1,benign
63560,"""
It is not a term I am familiar with, even after working on hundreds of RAF station articles. It almost sounds like a phrase made up by someone not overly ofay with RAF terminology. Servicing flight maybe, Servicing Squadron or Servicing Wing are all familiar to me, but never echelon. Skip over it for the time being and look at that aspect later would be my advice (or ask MilborneOne who is very knowledgable).   GREENSTUFF """,1,benign
23435,My pleasure...I was actually going to commend to two of you for being the former FA back....good work.,1,benign
20506,to do anything more constructive,1,benign
82543,"""

Just so there's no confusion, the troll, and I emphasize that, above is user Melbourne Star: The user who continued to revert my edit on the Judge Judy article on basis of """"original research"""" despite my telling him multiple times, it was information provided in a New York Post source which I placed in the article.173.0.254.229  """,1,benign
106466,How can you not know what to think? I simply asked you to agree to abide by wikipedia rules and you cannot agree to that? And again I ask you to agree by to the above. 208.54.35.173,1,benign
91342,""" Bythe way there is no such """"Chinese letters"""" as you said.""",1,benign
104713,"Thanks 

That was the IP's second go, thanks for fixing it. I wonder if it's related to your post to our pages? We must have something in common.",1,benign
38658,"As for the Young one, I'll admit that I hastily blocked that one, but I feel that that one along with mostly all of the others would not become a problem in the forseeable future...",1,benign
158251,"u need to stop ur disruptive editing in the article which is already fine.
 abureem and likes have no Civilty and they are working on behalf of You.or they are Sockpuppet of urs.
 Times issue was settelled already which needsnnot ur Biased and Non Neutral editing.
 and Don't remove new heading Presentabout various scholars.it is Vandalism once again.
 (t • c)",1,benign
45944,"""

I find it absolutely ridiculous that """"Jacksantr"""" consistently deletes the referenced ranking information. Is this the common attitude of the alumni of this university? No wonder it is ranked so low. I think Bogazici University's culture encourages to live isolated from the world instead of becoming integrated and competent. In the article, it is stated that the university has some connections to the US. On the other hand, anybody who has been to the US would know that competition is intense between universities and rankings are very popular (for good reason) in the US. The only way to get a good rank is to work and publish a lot as well as provide a better teaching environment without isolating from the developed countries. Bogazici University needs to learn a lot from other universities in Turkey that are ranked well, such as Istanbul Technical University and Bilkent University.""",1,benign
52157,"""

 Stay tuned. EndlessDan """,1,benign
54765,"""
 Some thoughts:
Yes, if you define """"environmental journal"""" as any journal that ever published an article dealing with environmental issues. Determining this will often involve original research and interpretation.
No, if you go by the inclusion criteria given in the lead of this list: this journal clearly is not """"focused"""" on environmental issues, even though they may be included in the scope.
No, if you go by the journal's homepage, which not even mentions the word """"environmental"""".
So it all depends on how you want to define """"environmental journal"""". Personally, I would define that as a journal dedicated to environmental issues, not just any journal that occasionally also publishes something related. But I also know that David tends to go for the latter, wider definition -)   """,1,benign
1180,"""

Sorry, I consulted you before I did anything else. Then I noticed you'd posted to the second debate, so I left a note there. No, I'm afraid the closing reason is not beside the point. I am going to reverse you, but do feel free to re-close it as a """"no consensus"""" if you wish. Closing on a technicality, when some people are arguing for deletion is simply going to frustrate people and lead to a needless second debate on DRV and AfD. You do not close a debate on the ground of the nominators wishes, unless no one else is suggesting delete.  """,1,benign
18472,"""

 Headline text 
Questions and comments

Ms. Barber wrote: """"In a united effort, the ISSR Licensed Breeders only produce approximately 200 pups per year""""  '''''

Ms. Barber-How many of those puppies were """"produced"""" by your kennel?  What specific health testing do you conduct on your dogs?

You, and those supporting your club/registry, have been respectfully asked for this information numerous times during this discussion yet you continue to ignore these legitimate requests, while appearing rude, insulting, superior-minded, and frankly an entirely offensive and inarticulate representative of this breed you """"founded"""" and the other breeders affiliated with your registry.  I certainly hope other breeders affiliated with your organization do not present themselves to the public in the same way you do, as I can't imagine anyone with any intelligence and self-esteem would be willing to tolerate such unprofessional behavior, much less purchase any puppies/dogs from people who conduct themselves the way you have in this discussion.

You claim a lot, but you provide no independent support for your claims, only your own writings on your own website.  You claim anyone """"producing"""" dogs other than you or your registry are frauds, yet you are unwilling to prove how this is true other than offering some photos YOU have taken of these dogs and your own rantings, as evidence. You claim breeders unaffiliated with you are """"in it for the money"""", yet you ignore the fact that:

You produce more of these dogs than almost all other breeders combined, through your wholly and co-owned breeding dogs.  Your website (http://www.newzionshilohs.org/upcoming_litters.htm) for this Winter alone, shows you are """"producing"""" ELEVEN litters at New Zion and through co-ownership breedings.  Eleven litters, even conservatively speaking, could easily produce over 100 PUPPIES!  And, you are planning for 20 more litters next Spring and Summer!  You also currently list over 25 stud dogs and over 25 females you are considering for breeding!

You charge a lot of money for each puppy you produce ($900-$2500+)and you contractually reserve the right, at your own discretion, to substitute a puppy from a buyer's desired litter to another compatible (again, based on your own determination) litter AFTER the buyer has submitted payment to you. (see: http://www.newzionshilohs.org/Policies_N_Prices.htm.....""""New Zion reserves the right to substitute any litter of equal/higher value that is compatible with your exact requirements"""")

You require your puppy-buyers to not only pay you for puppies at the time of purchase, but you also require them to sign contracts promising future puppy and breeding rights, in order to profit from the dog not only now but also throughout his/her life. 

You have no stated policy on your website page (http://www.newzionshilohs.org/Policies_N_Prices.htm) re: your own commitment to rescue and make/find a home for for any of the puppies/dogs you """"produce"""", should they become unwanted, homeless and/or end up in shelters or abusive situations.

Your """"Policies and Prices"""" make no mention of a contractual requirement or even a suggestion by you (with the signed contractual commitment of your puppy-buyers) to spay/neuter their new """"pets"""", in order to reduce overpopulation of this breed and dogs, in general.  I could find nowhere on your website where the horrifying statistics of unwanted/euthanzied dogs in the U.S. (2 million +, including 25% of which are purebred dogs) is responsibly addressed by someone actively promoting and engaged in the proliferation of this explosion.
 
Your website does not list any references, such as recommending/governing affiliations (i.e. Better Business Bureau), approval ratings (i.e. OFA, Penn-Hip, CERF), or other professional organizations to which you belong (ie. American Dog Owner's Association, the the Delta Society [therapy], dog training or agility organizations, etc.), only your own dog club(SSDCA), you own dog registry (ISSR), your own literature (except some very limited information by Dr. Padgett and numerous and righteous religious and biblical quotations).

You are the """"Chairman"""" of the board of directors for your registry's dog club, the SSDCA (which charges for membership and participation in club activities).  There is also no arbitration committee available within this organization to negotiate/override any challenges to your decisions.

You control the ISSR dog registry, which charges puppy owners/breeders numerous fees for numerous types of registration papers and other background information, not to mention also deciding if/when/where/how any breeders in your registry are allowed to breed their dogs.  There is also no arbitration committee available within this organization to negotiate/override",1,benign
156382,""" —Preceding unsigned comment added by  (talk • contribs) 

I remember trying it back when Hong Kong was still British. If I recall correctly it tasted pretty much the same way a chicken coop smells.   """,1,benign
122298,"""

 Sorry it took so long... 

...but I finished the German translation for my edit counter. Thanks! ( · talk)  · @960  ·  """,1,benign
4754,"Merger proposal 
I propose that List of Deans of ILR School be merged into Cornell University ILR School. I think that the list could easily be just a table in the history section of this article, and theschool article is of a reasonable size in which the merging of list of deans will not cause any problems as far as article size or undue weight is concerned.",1,benign
40031,"Ok, seriously 

How the hell was the Antlion page a vandalism? 69.138.243.215",1,benign
140729,That page does contain some erroneous information and some parts of it have been lifted verbatim from other websites. I will put it on my list of things to improve...,1,benign
97430,"(:)I totally agree with right frame of mind this article can be improved as well as I believe the nature of this article is such that it would have conflicting views. To reach a consensus and to have these conflicting views presented with fairness would require patience and fact based research. May be the best possible way is to give a proper structure to this article and improve on it. 

I would also request other contributor’s o refrain from making personal remarks, which is against spirit of the wikipedia and its concept.

Thanks ( )",1,benign
47296,"""

Please hark this apology
And study it logically
For promise doth this poet
With scinerity, don't-you-know-it
""""I will no longer write
Rhyming total shite
If unblocked I do be
By Mr J.z.G""""
81.158.98.214  """,1,benign
40911,"No prob, and after you move don't forget to removed the AfC banner and stuff (I'mm sure you already know that ) ''''''(Come Talk to Me!)",1,benign
71951,"Images I find on Google are now available to the public to use. I added half the information on the Altiyan Childs page, so don't try and take the credit. If you used your brain, you would know that no where, and I repeat NO WHERE can I see a visible copyright. I don't think someone took the picture from the Kylie Minogue article on their camera, nor the picture from the Spice Girls, Beyonce, Leona Lewis articles. Stop trolling.",1,benign
95212,"""
 I figured letting Fram do it might have removed TT's need to be a little bit nasty (talk→  ←track) """,1,benign
72231,Thanks. It's sad that SDL has low abstraction possibilities. I think Mathematica has fantastically flexible and expressive syntax. And some intermediate tool could help develop complex math visualisation.,1,benign
16037,"""

A tag has been placed on Jack thorpe requesting that it be speedily deleted from Wikipedia. This has been done because the article appears to be about a person, group of people, band, club, company, or web content, but it does not indicate how or why the subject is notable: that is, why an article about that subject should be included in an encyclopedia. Under the criteria for speedy deletion, articles that do not assert the subject's importance or significance may be deleted at any time. Please see the guidelines for what is generally accepted as notable. 

If you think that you can assert the notability of the subject, you may contest the deletion by adding  to the top of the page (just below the existing speedy deletion or """"db"""" tag), coupled with adding a note on the article's talk page explaining your position, but be aware that once tagged for speedy deletion, if the article meets the criterion it may be deleted without delay. Please do not remove the speedy deletion tag yourself, but don't hesitate to add information to the article that would confirm the subject's notability under Wikipedia guidelines.

For guidelines on specific types of articles, you may want to check out our criteria for biographies, for web sites, for bands, or for companies. Feel free to leave a note on my talk page if you have any questions about this.     """,1,benign
71027,Nope. By policy here it is not a reliable source.  —,1,benign
126128,"It is located in the heart of the University and city of Oxford.
 see Hughes_Hall,_Cambridge, Wolfson_College,_Cambridge, St_Edmund's_College,_Cambridge for other examples.",1,benign
87444,"Great Synagogue of Vilna - not! 

, I greatly appreciate your quick and informative response that clarified the post-WWII identity of the two Vilna synagogues. The GFH Photo Archive director accepts this correction with thanks, and I'll add mine for your contribution to making our material accurate and reliable. I'll look forward to consulting you in the future on matters of 20th C.Lithuanian history, and also on adding photo images (something I've yet to do) to WP pages I edit.   Thanks again,",1,benign
17676,"It seems likely that you are the same user as Microartstudio. If so then you have already been informed of Wikipedia's guideline on conflict of interest, and that it is not acceptable to edit to promote a company. I notice that some of your editing has repeated editing by Microartstudio which had been reverted. If you continue to edit contrary to Wikipedia's guidelines then you may be blocked from editing.",1,benign
8069,"WTMM and WEEV
Thanks of taking care of this for me. I wasn't exactly sure how the new wikilinking would work with the change in station frequency and callsign. 
 19:35,2 January 2007(UTC)",1,benign
61332,Found and added sources. 46.227.191.109,1,benign
636,"WP:FILM December 2010 Newsletter
The December 2010 issue of the WikiProject Film newsletter has been published. You may read the newsletter, change the format in which future issues will be delivered to you, or unsubscribe from this notification by following the link. If you have an idea for improving the newsletter please leave a message on my talk page. Happy editing!  (talk • contrib)",1,benign
132842,")
 Archive 3 (September 2006 - December 2007",1,benign
23218,"""

 Plot: 

The film opens with Lord Voldemort stealing the Elder wand from Albus Dumbledore's tomb and shooting a large bolt of lightning into the sky. It then cuts to Hogwarts which is no longer a colorful castle of magic, but a shadowy concentration camp surrounded by Dementors with the students being marched through the Entrance Courtyard. Severus Snape stands in the top of the castle and watches the students with a blank expression.
At Shell Cottage, Harry Potter sits in front of Dobby's grave, gazing into the one way mirror. He suspects that there is a Horcrux in Bellatrix Lestrange's vault at Gringotts so he, Ron and Hermione strike a deal with Griphook: he will get them into Gringotts Wizarding Bank to find the Horcrux if they give him the Sword of Gryffindor, a bargain to which they reluctantly agree. Harry then questions Ollivander, who examines and identifies the stolen wands of Bellatrix Lestrange and Draco Malfoy. While he confirms that Draco's wand is safe to use, he cautions Harry about Bellatrix's wand, as it is """"unyielding"""" and might be dangerous unless its allegiance has changed. Harry then asks him if he knows about the Deathly Hallows and Ollivander claims he does not think they exist, although Harry knows he told Voldemort about the Elder Wand and is determined to kill Voldemort first.

With Harry and Griphook under the Invisibility Cloak, Hermione disguised as Bellatrix and Ron as a foreign wizard with bushy facial hair, the trio and Griphook apparate to Gringotts. During the first phase of the mission Harry and Ron are forced to use the Imperius Curse on Bogrod to cover up Hermione's unsuccessful impersonation of Bellatrix. They manage to get into the vault despite their disguises being removed by The Thief's Downfall, and inside the vault they find Helga Hufflepuff's Cup, the Horcrux, but set off the Geminio curse, causing everything they touch to multiply exponentially. Griphook takes the sword from them after they get the cup, saying that he never said he would help them get out, only in. He runs for it and calls security, the trio are almost crushed by the gold and captured but Hermione gets them to jump on the back of a dragon kept as a security measure. Setting the dragon free, it wreaks havoc killing several goblins (including Bogrod), crashing through the roof and flying off with the trio on its back. After jumping off the dragon into a lake, Harry has a vision of Voldemort furiously killing Griphook and many other Gringotts employees and personnel at Malfoy Manor for allowing his Horcrux to get stolen. Choosing to keep Nagini by his side, he summons his followers and orders them to invade Hogwarts to ensure the Horcrux he hid there is still safe.

Having sensed Voldemort thinking of his Horcrux and Hogwarts through their connection, Harry tells the other two they have to go there and destroy it before Voldemort can get to it, and that Voldemort seems to be getting more fragile with each Horcrux destroyed. They apparate to Hogsmeade but immediately trigger alarms set up by Death Eaters, waiting for Harry. The trio are almost captured but Aberforth Dumbledore gets them safely into his home and berates them for coming to the village. Harry discovers that it was him who had been watching them through the mirror shard and him who sent Dobby to rescue them before after seeing the Two-Way mirror hung up on the wall. Aberforth provides them with food and tells them to give up on their mission, go into hiding and save themselves. Harry said that he trusts Dumbledore's judgement that the task has to be seen through no matter what, but Aberforth insists that Albus had left them a suicide mission and it was hopeless. After Harry insisted on finishing what he had started, Aberforth summoned Neville Longbottom through a secret passage behind Ariana's portrait to bring them into Hogwarts. Bruised and beaten by the Death Eaters of the staff, Neville and most of the students have been hiding in the Room of Requirement all year. They welcome Harry in with tremendous applause and jump at the idea of helping Harry finish Voldemort but Harry still doesn't know what the Horcrux looked like or where it was. After saying it might be connected to Ravenclaw, Luna suggests that Rowena Ravenclaw's Diadem might be it, despite no one alive today having seen it. Ginny arrives and after gazing at Harry for a moment tells everyone that Snape was now aware of Harry's break in and wanted everyone in the Great Hall.

In the hall, Snape orders anyone who may hold information regarding Harry's location to tell him immediately or face punishment. Harry then reveals himself after hiding within the crowd and rebukes Snape for standing where Dumbledore once stood as Headmaster, ordering him to tell the students the truth of how he betrayed and killed Dumbledore as Order Of The Phoenix members enter the Great Hall. Snape draws his wand in anger bu",1,benign
