idx,text,label_value,label
34606,"I sincerely wish i could meet you chumps

You freaks really get my goat. Etaonsh(still stuck in 1940's Europe), Firestar(firststatr Kung Fu extraordinaire), COvenantD(typical east coast jerk), Mibhofroovvsskskkety(russkie man frozen in USSR), Samuel Luo(weird lookin crazy), and crazy ol' Tomanandaaa!(brokeback mt.! u give w.hollywood a bad name!) Hey tom, when are you going to make a real citation? your scholarship is the worse i have ever seen. stay in your hole in the public library, transient!

We know you have no lives and are failures, I really can't believe how much you guys are on this site. I have been away for awhile(thanks to some good old censorship courtesy of that advocate of free speech, Fristare, kung fu chump) but you have been here night and day it appears. It's like you are writing books on the Falun Gong page alone. Freaks!

Get a life! enjoy the sun, the wind, the air.",0,toxic
56964,Andante1980 GET A LIFE,0,toxic
56003,"somebody should shoot that stupid fuck madman 

madman is a stupid fuck who does not deserve to live",0,toxic
26790,"Stop removing my edits! 
Why do you insist on being a flaming asscake?",0,toxic
83469,You're watching Dirty Jobs too I guess? Haha...,0,toxic
123354,"""

 TYPICAL COMMUNIST CENSORSHIP. WIKIPEDIA SHOULD NOT LET TRANNY PSYCHOPATHS CONTROL THEIR ARTICLES! THESE PEOPLE SHOULD BE LOCKED AWAY IN A NUT HOUSE! 

This is why Wikipedia is a joke and can never be trusted.
It is extremely silly for Wikipedia to label a male transvestite as a """"she."""" It is impossible to change one's sex, you idiotic communist pieces of shit. Science trumps your bizarre fundamentalist socialist religion. Stop enabling people who suffer from gender identity disorder. It is harmful to their health.

I fully expect to be maligned as """"transphobic"""" or some other such nonsense for speaking the truth, because that is a common tactic you people use to silence your critics.""",0,toxic
117716,")
Suck your dead mums toe- regards- Your Dad",0,toxic
66592,"""Vandalism==
I'm damn sick and tired of idiots vandalising this page with things like """"OMFG Dale is so fucking hot"""" NO ONE FUCKING CARES! Fuck off if you are going to do shit like that. There should be an instant ban for stuff like that!

==""",0,toxic
155098,"hey what is that crazy shit you put on my talk page about?

Seriously.",0,toxic
971,. Fu ck ing trollreasons,0,toxic
159053,"How rude 

Seriously? My sillypeppymacspeed page was necessary and I don't fucking appreciate you flagging it.
Meet me face to face in Detroit and we'll settle this out. Come on homeboy, come fite me. I'm a real gangster.
i bet ur trap cat",0,toxic
116239,"Of course, you dummy. Look at the politics of this horrible monster81.178.153.156",0,toxic
49136,"That's no personal attack, that's the truth. He is an idiot.",0,toxic
15450,IM A FUCKING ASSHOLE!!,0,toxic
51354,", Blah Blah Blah, you've been blocked because people are sensitive pussies who get hurt easily..",0,toxic
15300,""":::::Would you like to see why I filed the Sockpuppet thing?  And if your trying to get me angry by insulting me, it won't work.|Aww nuts! 
""",0,toxic
39430,"""

NAZI WIKIPEDIA ADMINS
EVERYONE KNOWS THEY LOCK THESE ARTICLES SO ONLY THE LIBERAL NAZI WIKI ADMINS CAN CHANGE THE INFORMATION. THIS SITE IS THE WORSE WHEN IT COMES TO BEING FAIR!! ALL THE ADMINS VOTE THEIR FRIENDS IN AS ADMINS. IT IS A BIASED WEBSITE AND THEY DO NOT ALLOW INFORMATION THAT ALLOWS THEIR POLITICAL CANDIDATES TO LOOK BAD. THIS IS WHAT THEY DO IN CHINA AND NOW ON WIKIPEDIA.   —Preceding unsigned comment added by 199.209.144.211   """,0,toxic
1539,Bla bla bla....suck it Irishguy =),0,toxic
143365,"Read you mother fucker or you shall fucking die you cocksucking prick  

You can go to hell you fucking cocksucker and now I shall go ahead and masturbate",0,toxic
60481,"""::::::::::::::::::::::::I've told you, in good faith, based on long experience (not """"infinite wisdom""""), what the problems here are. This thread began with me being able to say """"I told you so"""" to someone just like you, only two days ago. Why should I not still feel the same way about you? What has happened to make me feel any differently? I submit, that by ignoring my observations, you are just making things worse. And please drop the sarcastic bullshit.   
""",0,toxic
84948,"Bottomley 

It's not an attack page you dickfag! It's a bunch of student who appreciate their A-level chemistry teacher, stop being a cunt and let us put this fucking page up...",0,toxic
34936,"""
""""Anti-immigrant hate groups are the most extreme of the hundreds of nativist and vigilante groups that have proliferated since the late 1990s, when anti-immigration xenophobia began to rise to levels not seen in the United States since the 1920s."""" - ACTUAL QUOTE. FIRST PARAGRAPH. WHAT THE FUCK ARE YOU SMOKING?""",0,toxic
56340,"It's funny that you have no other word to use but sockpuppet, dumbo.",0,toxic
80856,"Hater
you're such a hater. The Francesca Hogi article is properly sourced and written and your working against me. And your gay as well. Gosh there really isn't racism within the gay community and you're threatening to block my account. Bitch you ain't no admin. By the way you don't have to worry about me messing with anything, I'm going to talk to a real admin. That article is going to be sorted out.",0,toxic
84986,Thats one dickhead ive got two infact you just type in surname meanings on google. try it if your not to much of a retard!,0,toxic
93009,"'ello! 

Do you like Oprah? Girl, you nasty! 95.247.163.50",0,toxic
66285,"OK, you are a faggot. Keep being an ass. And don't forget to edit it.wikipedia.org/wiki/Marie_Luv fr.wikipedia.org/wiki/Marie_Luv es.wikipedia.org/wiki/Marie_Luv pt.wikipedia.org/wiki/Marie_Luv. And write to Jimbo to complain that Marie Luv entry was nominated as a Pornography Featured article. With her real name!!! WTF??? Such a shame!!! http://en.wikipedia.org/wiki/Portal:Pornography/Featured_article/38

Add by the way, rewrite the part of the article that is a copy/paste from IMDb. Not a serious reliable source.

Oh! And write to Google to state that they don't respect her privacy: Quiana Marie Bryant.

BTW you won. I'll stop editing wikipedia. Since adding informations is useless with poor guys like you. Cheers.

85.201.107.27",0,toxic
10766,"""

 Your a fag 

  YOU UGLY FAG FUCK YOU FAG. WE ALL HATE YOU. ANISHA IS EPIC!   """,0,toxic
141337,"Hey 
Fuck you, you Russia-loving cunt.",0,toxic
44647,Who cares asshole? Stop terrorizing wikipedia users with your stupid questions!,0,toxic
78285,I will murder your pets and slash your tires.  You are such a giant assclown.  My name is Byran Mattison and I am a gay football player.  I play for the Ravens and I love dick.,0,toxic
113005,o no all these bastardsllpaybad,0,toxic
38748,"Buck Winston  

Fuck you, I won't do what you tell me

Fuck you, I won't do what you tell me

Fuck you, I won't do what you tell me

Fuck you, I won't do what you tell me

Fuck you, I won't do what you tell me

Fuck you, I won't do what you tell me

Fuck you, I won't do what you tell me

Fuck you, I won't do what you tell me

Fuck you, I won't do what you tell me

Fuck you, I won't do what you tell me

Fuck you, I won't do what you tell me

Fuck you, I won't do what you tell me

Fuck you, I won't do what you tell me

Fuck you, I won't do what you tell me

Fuck you, I won't do what you tell me

Motherfucker

Ugh",0,toxic
84684,"If you have enough brains to look at the edits before and after that, you will see some fool just like yourself was falsely changin klr to klt which again others had corrected, again it was over resurrection having ads that the community split over. how many people does it take and how much proof before you get it?
last time, community split over kazaa lite resurrection having ads in it, klt has never had ads, there has never been allegations of klt having ads, nor has there been any proof, changing klr to klt changes the whole dynamic of the discussion.",0,toxic
125996,"FUCK U ALL 

FUCK U ALL",0,toxic
159546,"""

Hey listen don't you ever!!!! Delete my edits ever again I'm annoyed because the WWE 2K15 a few of the roster have been confirmed and your stupid ass deletes what I write. just stop!!!! Please STOP!!!! You don't work 2k or WWE games so stop deleting other peoples shit if I get it wrong or others get it wrong let them they will get the hang of it eventually but don't stick your most ass in their and I'm gonna delete the """"please do not insert the roster"""" shit how do you not have it if has been confirmed!!!!! God your stupid.""",0,toxic
115214,"mongolian death worm size and nipple count  

what the hell widr i just saw one of the worms in question and it was about the size of my penis so CHANGE IT BACK",0,toxic
40597,"Fuck you, you piece of shit 

Fuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of shitFuck you, you piece of sh",0,toxic
44299,"Have you actually looked at the article you linked to? No mention of 33 million. Just use your head and think how illogical you are being.  

Please stop being an idiot.",0,toxic
32291,"""

 RealDealBillMcNeill is a fool. 

According to everyone here, we are not fond of the way you handle the 2002–present page. Do you even watch the product? Many times including the WWE 2K14 video game distinguishes the respective eras. Those being Ruthless Aggression, Universe Era and literally last week as Triple H stated, Reality Era. My contributions are accurate and it's insulting how you have """"Brand Extension"""" as if that was the only history for 10 years. I categorized by eras and even added important information you left out, because you think you know better. You are an idiot and need to stop acting like you own this page. Now you've gone and snitched so I can't rightfully edit this page. You are a coward and an idiot.""",0,toxic
84005,"go to hell 

go to hell and leave me alone",0,toxic
103900,"What is this, an Old Boys Club? Listen, you are employing some serious double standards. I get harasse4d by an Admin, you do nothing. I shout back, and you block me. Well, you can keep on blocking me, because as long as I'm provoked, I'll hit back, and I will not stop until this pestering annoyance backs off.",0,toxic
16810,Phil's homosexuality was cited three times. ?????149.254.192.195,0,toxic
44755,Please put the gay jokes back on the queer page,0,toxic
98961,"""

Who the hell are you to decide who is notable, you ABSOLUTELY UNHEARD OF , BLITHERING NOBODY?

You invited me to edit a page and I did, so it is NOT """"DISRUPTION""""!  If you don;t want it edited, DON'T MAKE IT EDITABLE!

My notability is verifiable on the Web, and off.  I cited STARRRING in a  American/Canadian film, in the very famous  """"Amityville"""" series, and am noted in many places on the Web as its star.

I also cited several a major North American newspaper, the Montreal Gazette (founded by Benjamin Franklin, and the largest English language daily west of Toronto).  You were also told that I have been a critic for the Canadian Broadcasting Corporation (but YOU wouldn't know what that is, you ignorant AMERICAN, WOULD YOU?).

I ALSO HAVE NUMEROUS OTHER MAJOR CREDITS, BUT HAVE NOT LISTED THEM.

Obviously, you are discriminating against prominent Canadians, because you can't be bothered doiong researching outside of the Internet, or your own, self-important *&*^$%ng country.  

MY article was DISRUPTED by an """"editor"""" who admits she, herself, was cautioned by Wikipedia.

Here's some news for you, *BInky*:  Wikipedia is so """"notable"""" it is NOT EVEN LISTED in the Britannica 2007.

Here's some more news: School children, EVERYWHERE, are warned of the general unreliability of Wikipedia, and so they should be, because it is run by wannabe editors like you, who can't find editing work outside of the virtual world.

Now, go collect your unemployment cheque (or """"check"""", for ignorant rabble like yourself), and buzz the hell off.

G.F.Y.!""",0,toxic
153701,"bite me 

that is all.  cunt198.111.56.230",0,toxic
16491,"Why 

Why are you hawking over that faggots page?  A lot of good editors got burned by that flaming sock puppet! new England",0,toxic
111389,If you guy are such stupid you should stop editing at wikipedia and go to play quake 395.61.18.160,0,toxic
68321,"""STOP DELETING MY ADDITION!  You, Muboshgu/Mephistophelian say:

Please do not use talk pages ... for general discussion of the topic. They are
for discussion related to improving the article. They are not to be used as a
forum or chat. If you continue to use talk pages as you do, you may be blocked
from editing. You are using the talk page to push a POV rather than addressing
the article in a constructive manner. Please stop.

I AM NOT """"generally discussing a topic"""", I AM NOT """"chatting"""". I AM NOT
""""pushing a P.O.V."""".  If you do not understand basic English grammar, you have
no business telling me anything.  FACT: commas are used in this context to
separate a list, a series, of related clauses.  Grammar is not a matter of a
""""general discussion"""" or """"chatting"""" or a """"point of view"""".  It is a technically
precise set of rules, and in this case, a set of rules that demonstrate that
the foundation of the issue is a fraud.  THIS IS NOT OPINION, IT IS FACT, IT
IS RELEVANT TO THE ARTICLE, IT IS FOUNDATIONAL TO THE ARTICLE.  I AM TALKING
ABOUT IMPROVING THE ARTICLE BY CLARIFYING THE FOUNDATION ACCORDING TO THE
RULES OF ENGLISH GRAMMAR AS ANY LITERATE PERSON CAN SEE.  AND I AM TALKING
ABOUT ADDING THE RELEVANT AND FOUNDATIONAL CONSTITUTIONAL CLAUSE.

FROM TALK GUIDELINES (why don't you review them!):

 There is reasonable allowance for speculation, suggestion, and personal
knowledge on talk pages, with a view to prompting further investigation.

 make the extra effort so that other people understand you. Being
friendly is a great help.

 It is always a good idea to explain your views; it is less helpful for you to
voice an opinion on something and not explain why you hold it.

 Article talk pages should be used to discuss ways to improve an article;

 Deal with facts

 The talk page can be used to """"park"""" material removed from the article due to
verification or other concerns, while references are sought or concerns
discussed.

 The talk page is particularly useful to talk about edits.

 New proposals for the article can be put forward for discussion
by other editors if you wish.

 Do not threaten people: For example, ...
having them banned for disagreeing with you.

 removing others' comments is sometimes allowed.
But you should ... stop if there is any objection.

As I previously posted here: THE ARTICLE SHOULD BE IMPROVED by making it clear
in the opening statement that the entire issue is a fraud upon the public
since there is no """"natural born citizen"""" requirement that is applicable today.
That is fundamental to an informative relevant foundation to the article, not
a matter of opinion, and a matter of grammatical fact.

If I say """"No animal except a mouse, or a rat, at the time I give the signal,
shall be captured"""", then I am saying only mice and rats shall be captured AT
THE TIME I GIVE THE SIGNAL.  My order has no validity at any other point in
time.  Similarly, the requirement for """"natural born citizen"""" only applied AT
THE TIME OF THE ADOPTION OF THIS CONSTITUTION.  It does not apply today, and
the following clause should be part of the article, since it is the clause at
the foundation of the issue in the article:

No person except a natural born Citizen, or a
Citizen of the United States, at the time of the
Adoption of this Constitution, shall be eligible
to the Office of President; neither shall any
person be eligible to that Office who shall not
have attained to the Age of thirty five Years, and
been fourteen Years a Resident within the United
States.

209.112.188.15  
""",0,toxic
39574,stupid prostitutes THANK YOU!,0,toxic
111131,"Nothing personal George, but you really are a stupid turd.",0,toxic
17785,"Gilliam, please unblock me. My stupid sister is always using my computer and I don't know what she does.",0,toxic
68349,"THESE WIKIPEDIA PEOPLE ARE LIARS AND FASCISTS 
 TABTAB 
 TABTHEY BLOCKED ME BECAUSE THEY DIDN'T LIKE THE FACTS I POSTED ABOUT A CORRUPT BUSINESS-MAN!! THESE PEOPLE ARE LIARS AND THIS IS LIKE FASCIST GERMANY!! TAB 
 TABTAB  TABTAB 
 TAB

BLOCK THESE FASCISTS - Ryulong & Cacknuck are lying fascists!!!!!",0,toxic
